email,nome_azienda,referente_nome,referente_cognome,stelle,categoria,indirizzo,cap,citta,provincia,regione,telefono,sito
info@oasibeach.com,Oasi Beach,,,,,Via Gardesana 510,,MALCESINE - NAVENE,VR,Veneto,,
alcaminetto@gardalake.it,Al Caminaetto,,,,,Via gardesana 52,,Torri di Benaco,VR,Veneto,,
info@dulac.it,Du Lac,,,,,Via Gardesana 63,,MALCESINE,VR,Veneto,,
info@cristallo-hotel.com,Cristallo,,,,,Via Gardesana 7/9,,MALCESINE,VR,Veneto,,
eden@hoteleden.net,Eden,,,,,Via Gardesana 8,,TORRI DEL BENACO,VR,Veneto,,
info@hotellanave.com,La Nave,,,,,Via Garibaldi 2,,MASI,PD,Veneto,,
hotel@hotelgasparina.it,Gasparina,,,,,Via Gasparina 15-Località Gasparina,,CASTELNUOVO DEL GARDA,VR,Veneto,,
reservation.treviso@sogliahotels.it,Soglia Treviso,,,,,Via Gasparotto Vecellio 56/A,,SPRESIANO - LOVADINA,TV,Veneto,,
hotelmaritan@libero.it,Maritan,,,,,Via Gattamelata 34,,PADOVA,PD,Veneto,,
info@allabiancahotel.it,Alla Bianca,,,,,Via Generale Cantore 23,,VENEZIA - MARGHERA,VE,Veneto,,
info@hotelcasier.it,Casier,,,,,Via Generale dalla Chiesa 2,,CASIER,TV,Veneto,,
madrigale@madrigale.it,Madrigale,,,,,Via Ghiandare 1,,COSTERMANO - MARCIAGA,VR,Veneto,,
albergo.president@libero.it,President,,,,,Via Giacomo Matteotti 48,,ASIAGO,VI,Veneto,,
info@hotelpuccini.it,Puccini,,,,,Via Giacomo Puccini 2,,PESCHIERA DEL GARDA,VR,Veneto,,
vce_viennahotel@yahoo.it,Vienna,,,,,Via Giorgio Rizzardi 54,,VENEZIA - MARGHERA,VE,Veneto,,
hotel@continentalgarda.it,Continental,,,,,Via Giorgione 14,,GARDA,VR,Veneto,,
info@hotelflora.net,Flora,,,,,Via Giorgione 27,,GARDA,VR,Veneto,,
info@hotelrosajesolo.it,Rosa,,,,,Via Giovanni Mameli 21,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info.express@promohotels.it,Express by Holiday Inn,,,,,Via Giovanni Pascoli 1,,QUARTO D'ALTINO,VE,Veneto,,
info@imperialgarda.com,Imperial,,,,,Via Giovanni Pascoli 5,,GARDA,VR,Veneto,,
fiorita@villafiorita.it,Relais Villa Fiorita,,,,,Via Giovanni XXIII 1,,MONASTIER DI TREVISO,TV,Veneto,,
orvieto@termeorvieto.it,Terme Orvieto,,,,,Via Giuseppe Barbieri 13,,ABANO TERME,PD,Veneto,,
info@hotelerica.it,Erica,,,,,Via Giuseppe Garibaldi 55,,ASIAGO,VI,Veneto,,
belsoggiorno@belsoggiorno.it,Terme Bel Soggiorno,,,,,Via Giuseppe Parini 5,,ABANO TERME,PD,Veneto,,
info@nember-garden.com,Garden,,,,,Via Giuseppe Verdi 125,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hoteloceanic.net,Oceanic,,,,,Via Giuseppe Verdi 126,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelharris.it,Harry's,,,,,Via Giuseppe Verdi 154,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelgalles.it,Galles,,,,,Via Giuseppe Verdi 176,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotel@acapulcobeach.info,Acapulco Beach,,,,,Via Giuseppe Verdi 31,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotel.arena@libero.it,Arena,,,,,Via Giuseppe Verdi 66,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotel.bolivar@libero.it,Bolivar,,,,,Via Giuseppe Verdi 70,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@villagiustinian.it,Villa Giustinian Residenza d'Epoca,,,,,Via Giustiniani 11,,PORTOBUFFOLE',TV,Veneto,,
queen.anne@libero.it,Queen Anne,,,,,Via Giustiniani 6,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelitaliaverona.it,Italia,,,,,Via Goffredo Mameli 58-66,,VERONA,VR,Veneto,,
hotel.miami@libero.it,Miami & Mini Miami,,,,,Via Gorizia 14,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotel-roby.it,Roby,,,,,Via Gorizia 27,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hoteldomingo.it,Domingo,,,,,Via Gorizia 31,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hoteljalisco.it,Jalisco,,,,,Via Gorizia 33,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotelute@libero.it,Ute,,,,,Via Gorizia 41,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelfrank.it,Frank,,,,,Via Gorizia 84,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
palladiohotel@bonotto.it,Bonotto Hotel Palladio,,,,,Via Gramsci 2,,BASSANO DEL GRAPPA,VI,Veneto,,
info@hungaria.it,Ausonia e Hungaria,,,,,Via Gran Viale Santa Maria Elisabetta 28,,VENEZIA - LIDO,VE,Veneto,,
hotelbiri@hotelbiri.com,Best Western Hotel Biri Residence,,,,,Via Grassi 2,,PADOVA,PD,Veneto,,
info@cadelach.it,Giulia ai Cadelach,,,,,Via Grava 2,,REVINE LAGO,TV,Veneto,,
info@miramontihotel.net,Miramonti,,,,,Via Guglielmo Marconi 1,,POVE DEL GRAPPA,VI,Veneto,,
info@hotelidania.com,Idania,,,,,Via Guglielmo Marconi 18,,BARDOLINO,VR,Veneto,,
hotel.marconi@tin.it,Marconi,,,,,Via Guglielmo Marconi 186,,PONTE SAN NICOLO',PD,Veneto,,
dir@hotelvillasoligo.it,Villa Soligo,,,,,Via Guglielmo Marconi 2,,FARRA DI SOLIGO - SOLIGO,TV,Veneto,,
info@hotelaldomoro.com,Aldo Moro,,,,,Via Guglielmo Marconi 27,,MONTAGNANA,PD,Veneto,,
info@miramarecaorle.it,Miramare,,,,,Via Guglielmo Marconi 29,,CAORLE,VE,Veneto,,
info@roccapendice.com,Rocca Pendice,,,,,Via Guglielmo Marconi 32,,TEOLO,PD,Veneto,,
info@hotelezzelino.com,Ezzelino,,,,,Via Guglielmo Marconi 53,,SAN ZENONE DEGLI EZZELINI,TV,Veneto,,
info@hotelastoria-caorle.it,Astoria,,,,,Via Guglielmo Marconi 59,,CAORLE,VE,Veneto,,
info@hotelmarietta.it,Marietta,,,,,Via Guglielmo Marconi 66,,CAORLE,VE,Veneto,,
college@cuoa.it,College Valmarana Morosini,,,,,Via Guglielmo Marconi 97,,ALTAVILLA VICENTINA,VI,Veneto,,
info@hotelbahia.org,Bahia,,,,,Via Istria 6,,CAORLE,VE,Veneto,,
info@hotelcrocebianca.it,Croce Bianca,,,,,Via IV Novembre 30,,ASIAGO,VI,Veneto,,
albergoresi@libero.it,Resi,,,,,Via IV Novembre 4,,VIGONZA,PD,Veneto,,
info@roccahotel.it,La Rocca,,,,,Via IX Maggio 74,,NOGAROLE ROCCA,VR,Veneto,,
albmiramonti@tiscalinet.it,Miramonti,,,,,Via Kaberlaba 14,,ASIAGO,VI,Veneto,,
info@labaitina.com,La Baitina,,,,,Via Kaberlaba 35,,ASIAGO,VI,Veneto,,
info@gaartenhotel.it,Gaarten,,,,,Via Kanotole 13,,GALLIO,VI,Veneto,,
hotel.lapergola@virgilio.it,La Pergola,,,,,Via La Guardia 1,,GREZZANA,VR,Veneto,,
lagunahotel@yahoo.com,Laguna,,,,,Via Laguna 3-Località Prada Alta,,SAN ZENO DI MONTAGNA,VR,Veneto,,
info@hotellalanterna.it,La Lanterna,,,,,Via Leon Battista Alberti 2,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
regents@fantinellohotel.com,Regent's,,,,,Via Leonardo da Vinci 24,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
aries@arieshotel.it,Aries,,,,,Via Leonardo Da Vinci 28,,VICENZA,VI,Veneto,,
leopardi@leopardi.vr.it,Leopardi,,,,,Via Leopardi 16,,VERONA,VR,Veneto,,
info@hotelatlanta.net,Atlanta Augustus,,,,,Via Lepanto 15,,VENEZIA - LIDO,VE,Veneto,,
info@lameridiana.com,La Meridiana,,,,,Via Lepanto 45,,VENEZIA - LIDO,VE,Veneto,,
e-manulele@libero.it,Belvedere,,,,,Via Lessini 4,,CERRO VERONESE,VR,Veneto,,
info@svezia-scandinavia.com,Svezia & Scandinavia,,,,,Via Levantina 162,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
caravelle@geturhotels.com,Caravelle,,,,,Via Levantina 170,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotel-riviera.org,Riviera,,,,,Via Levantina 174,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelreno.it,Reno,,,,,Via Levantina 188,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@rivellashotels.com,La Bussola,,,,,Via Levantina I a.m. 4,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@parkhotelbrasilia.com,Park Hotel Brasilia,,,,,Via Levantina II a.m. 3,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@beny.it,Beny,,,,,Via Levantina IV a.m. 3,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
reception@calandre.com,Maccaroni,,,,,Via Liguria 1/A,,RUBANO - SARMEOLA,PD,Veneto,,
info@lintaparkhotel.com,Linta Park Hotel,,,,,Via Linta 6,,ASIAGO,VI,Veneto,,
albergodante@libero.it,Albergo Dante,,,,,"Via Lizzona, 47",,PONTE NELLE ALPI,BL,Veneto,,
sanmarco@sanmarco.vr.it,San Marco,,,,,Via Longhena 42,,VERONA,VR,Veneto,,
hotelbracco@etics.it,Bracco,,,,,Via Loreggiola 115,,LOREGGIA - LOREGGIOLA,PD,Veneto,,
hotelvalpolicella@tiscali.it,Valpolicella International,,,,,Via Ludwig Van Beethoven 3,,SAN PIETRO IN CARIANO,VR,Veneto,,
info@hotelnuovosole.com,Nuovo Sole,,,,,Via Madonna 332,,BOVOLONE,VR,Veneto,,
sanpietro@sanpietrohotel.com,San Pietro,,,,,Via Madonnina 15,,BARDOLINO,VR,Veneto,,
hotelcity@supernet.it,City Hotel,,,,,Via Madonnina 36,,SAN GIOVANNI LUPATOTO,VR,Veneto,,
info@hotelpillon.com,Pillon,,,,,Via Maja 143,,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,Veneto,,
info@hotel-eden.net,Eden,,,,,Via Maja 147,,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,Veneto,,
info@hotelconcordia.net,Concordia,,,,,Via Maja 149,,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,Veneto,,
info@hotelgallimberti.it,Gallimberti,,,,,Via Malcanton 33,,MIRA - MALCONTENTA,VE,Veneto,,
info@hotelpalladio.it,Palladio,,,,,Via Malcontenta 40,,VENEZIA - MARGHERA,VE,Veneto,,
hotelmaster@libero.it,Master,,,,,Via Mameli - Strada Statale 16 60-Località Mezzavia,,ALBIGNASEGO,PD,Veneto,,
hotelgiovanni@tin.it,Giovanni,,,,,Via Mamiani 17,,PADOVA,PD,Veneto,,
hotels@montresor.com,Montresor Hotel Tower,,,,,Via Mantegna 23/A,,BUSSOLENGO,VR,Veneto,,
info@dolcicolli.com,Dolci Colli,,,,,Via Mantova 117,,PESCHIERA DEL GARDA,VR,Veneto,,
info@greenparkhotel.com,Green Park Hotel,,,,,Via Mantova 54,,PESCHIERA DEL GARDA,VR,Veneto,,
byron@byron-hotel.com,Byron,,,,,Via Marcantonio Bragadin 30,,VENEZIA - LIDO,VE,Veneto,,
info@larosina.it,La Rosina,,,,,Via Marchetti 4,,MAROSTICA - VALLE SAN FLORIANO,VI,Veneto,,
info@albergo-romagna.it,Romagna,,,,,Via Marco Minghetti 35,,LEGNAGO,VR,Veneto,,
info@hotelmiramonti.com,Nuovo Miramonti,,,,,Via Marconi 3,,SCHIO,VI,Veneto,,
info@excelsiorleterrazze.com,Excelsior,,,,,Via Marconi 6,,GARDA,VR,Veneto,,
info@phvmg.com,Park Hotel Villa Marcello Giustinian,,,,,Via Marignana 45/A,,MOGLIANO VENETO - MAROCCO,TV,Veneto,,
albergocentrale@libero.it,Centrale,,,,,Via Martiri della Libertà 2,,TREBASELEGHE,PD,Veneto,,
info@hotelcentraleresana.it,Centrale,,,,,Via Martiri della Libertà 54/A,,RESANA,TV,Veneto,,
info@villaducale.it,Villa Ducale,,,,,Via Martiri della Libertà 75,,DOLO,VE,Veneto,,
info@hotelabbazia.it,Villa Abbazia,,,,,Via Martiri della Libertà 9,,FOLLINA,TV,Veneto,,
primhotel@iol.it,Primhotel Città di Oderzo,,,,,Via Martiri di Cefalonia 13,,ODERZO,TV,Veneto,,
alexander@alexanderpalace.it,Terme Alexander Palace,,,,,Via Martiri d'Ungheria 24,,ABANO TERME,PD,Veneto,,
amcarr@tin.it,Da Vito,,,,,Via Marzabotto 63,,CAMPAGNA LUPIA - LUGHETTO,VE,Veneto,,
termemionipezzato@tin.it,Terme Mioni Pezzato,,,,,Via Marzia 34,,ABANO TERME,PD,Veneto,,
info@hotellserenissima.it,La Serenissima Terme,,,,,Via Marzia 47,,ABANO TERME,PD,Veneto,,
harrys@harrys.it,Terme Harrys',,,,,Via Marzia 50,,ABANO TERME,PD,Veneto,,
info@terme-excelsior.it,Excelsior,,,,,Via Marzia 73,,ABANO TERME,PD,Veneto,,
termemassaggio@libero.it,Terme Massaggio,,,,,Via Marzia 75,,ABANO TERME,PD,Veneto,,
info@hotelcavalieripalace.com,Cavalieri Palace,,,,,Via Mascagni 1,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@camasieri.com,Relais Cà Masieri,,,,,Via Masieri 16,,TRISSINO,VI,Veneto,,
info@piccolohotelnogara.com,Piccolo Hotel Nogara,,,,,Via Maso 28,,NOGARA,VR,Veneto,,
info@villagoetzen.it,Villa Goetzen,,,,,Via Matteotti 2/C,,DOLO,VE,Veneto,,
allabusa@tin.it,Alla Busa,,,,,Via Matteotti 70,,NOVENTA VICENTINA,VI,Veneto,,
info@albergoromavr.it,Roma,,,,,Via Matteotti 8,,BUSSOLENGO,VR,Veneto,,
info@hmagnolia.com,Magnolia,,,,,Via Mazzini 1,,GRISIGNANO DI ZOCCO,VI,Veneto,,
hotelgenziana@abnet.it,Genziana,,,,,Via Mazzini 75/77,,ALTAVILLA VICENTINA - SELVA,VI,Veneto,,
alcapitano@caorlehotelsgroup.com,Al Capitano,,,,,Via Meduna 1,,CAORLE,VE,Veneto,,
info@sanmarcohotel.info,San Marco,,,,,Via Meduse 2,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@felixhotel.eu,Felix,,,,,Via Melaro 1,,MONTECCHIO MAGGIORE,VI,Veneto,,
info@golfresort.it,Meltar Golf Resort,,,,,Via Meltar 1,,ASIAGO,VI,Veneto,,
santaluciahotel@libero.it,Santa Lucia,,,,,Via Mercurio 9,,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,Veneto,,
reception@hotelvillaserena.ve.it,Villa Serena,,,,,Via Mezzacapo 2/B,,VENEZIA - MARGHERA,VE,Veneto,,
nazioni@termedellenazioni.it,Terme delle Nazioni,,,,,Via Mezzavia 20,,MONTEGROTTO TERME,PD,Veneto,,
info@hoteldesbainsterme.it,Des Bains Terme,,,,,Via Mezzavia 22,,MONTEGROTTO TERME,PD,Veneto,,
villacanova@libero.it,Villa Ca' Nova,,,,,Via Michelangelo 1,,GARDA,VR,Veneto,,
info@hotelalemagna.com,Alemagna,,,,,Via Michelangelo 17-Località Lido del Sole,,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,Veneto,,
info@hoteleddy.com,Eddy,,,,,Via Michelangelo Buonarroti 11,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@albergorosetta.it,Rosetta,,,,,Via Milano 42,,PESCHIERA DEL GARDA,VR,Veneto,,
universal@alfa.it,Universal,,,,,Via Milano 6,,CAORLE,VE,Veneto,,
bristol@mvhotelscaorle.com,Bristol,,,,,Via Milano 7,,CAORLE,VE,Veneto,,
info@hotelhelen.com,Helen,,,,,Via Milano 8,,CAORLE,VE,Veneto,,
info@canovahotel.it,Ca' Nova,,,,,Via Minotto 2,,VENEZIA - MARGHERA,VE,Veneto,,
info@hotelbologna.info,Bologna,,,,,Via Mirabello 19,,BARDOLINO,VR,Veneto,,
info@hotel-capri.com,Capri,,,,,Via Mirabello 21,,BARDOLINO,VR,Veneto,,
giustizia@hotelgiustizia.com,Alla Giustizia,,,,,Via Miranese 111,,VENEZIA - MESTRE,VE,Veneto,,
info@hotelnuovamestre.com,Nuova Mestre,,,,,"Via Miranese 169/a-Ang. Via Liguria, 4",,VENEZIA - MESTRE,VE,Veneto,,
info@hotelaipini.it,Ai Pini Park Hotel,,,,,Via Miranese 176,,VENEZIA - MESTRE,VE,Veneto,,
info@villapatriarca.com,Antica Villa Patriarca,,,,,Via Miranese 25,,MIRANO,VE,Veneto,,
info@villagiustinian.com,Park Hotel Villa Giustinian,,,,,Via Miranese 85,,MIRANO,VE,Veneto,,
info@hotelanticomulino.com,Antico Mulino,,,,,Via Moglianese 37,,SCORZE',VE,Veneto,,
info@airporthotelverona.it,Airporthotel Verona,,,,,Via Monte Baldo 2,,VILLAFRANCA DI VERONA,VR,Veneto,,
laresidence@gbhotels.it,Terme La Residence & Idrokinesis,,,,,Via Monte Ceva 8,,ABANO TERME,PD,Veneto,,
info@anticapostumia.it,Antica Postumia,,,,,Via Monte Grappa 36,,VEDELAGO - FANZOLO,TV,Veneto,,
hotelcris@tiscali.it,Cris,,,,,Via Monte Nero 3,,VENEZIA - MESTRE,VE,Veneto,,
tryp.verona@solmelia.com,Tryp Verona,,,,,Via Monte Pastello 28,,SAN GIOVANNI LUPATOTO,VR,Veneto,,
reception@hotelcittadella.com,Cittadella,,,,,Via Monte Pertica 3,,CITTADELLA,PD,Veneto,,
info@hotelparadisoasiago.it,Paradiso,,,,,Via Monte Valbella 33,,ASIAGO,VI,Veneto,,
info@barbesin.it,Ca' delle Rose,,,,,Via Montebelluna 41,,CASTELFRANCO VENETO - SALVAROSA,TV,Veneto,,
hr.belvedere@tiscali.it,Belvedere,,,,,Via Montello 4,,TREBASELEGHE,PD,Veneto,,
abanoritz@abanoritz.it,Abano Ritz Hotel Terme,,,,,Via Monteortone 19,,ABANO TERME,PD,Veneto,,
bristolbuja@bristolbuja.it,Bristol Buja,,,,,Via Monteortone 2,,ABANO TERME,PD,Veneto,,
info@hldv.com,Leonardo da Vinci Terme & Golf,,,,,Via Monteortone 46,,TEOLO,PD,Veneto,,
ermitage@ermitageterme.it,Terme Ermitage,,,,,Via Monteortone 50,,TEOLO,PD,Veneto,,
info@mammamargherita.it,Terme Mamma Margherita,,,,,Via Monteortone 63-Località Monteortone,,TEOLO,PD,Veneto,,
hatlanti@tin.it,Atlantic Terme,,,,,Via Monteortone 66,,ABANO TERME,PD,Veneto,,
president@presidentterme.it,President,,,,,Via Montirone 31,,ABANO TERME,PD,Veneto,,
info@hoteltoledo.org,Toledo,,,,,Via Nausicaa 4,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelaugusta.info,Augusta,,,,,Via Navena Vecchia 27,,MALCESINE,VR,Veneto,,
info@garniorchidea.com,Orchidea,,,,,Via Navene Vecchia 136,,MALCESINE,VR,Veneto,,
info@casachincarini.com,Casa Chincarini,,,,,Via Navene Vecchia 138,,MALCESINE,VR,Veneto,,
info@hotel-ariston.net,Ariston,,,,,Via Navene Vecchia 3,,MALCESINE,VR,Veneto,,
box@hotelaugusta.info,Augusta,,,,,Via Navene Vecchia 31,,MALCESINE,VR,Veneto,,
info@hotelmeridiana.it,Meridiana,,,,,Via Navene Vecchia 39,,MALCESINE,VR,Veneto,,
villalisa@malcesine.com,Villa Lisa,,,,,Via Navene Vecchia 85,,MALCESINE,VR,Veneto,,
info@hotelristorantegiada.it,Giada,,,,,Via Nazionale - Strada statale 11 10,,GRUMOLO DELLE ABBADESSE - VANCIMUGLIO,VI,Veneto,,
info@hotelpigalle.it,Villa Pigalle,,,,,Via Nazionale 161,,TEZZE SUL BRENTA - BELVEDERE,VI,Veneto,,
info@allarescossa.com,La Rescossa,,,,,Via Nazionale 415,,MIRA,VE,Veneto,,
info@villa-margherita.com,Villa Margherita,,,,,Via Nazionale 416-Località Mira Porte,,MIRA,VE,Veneto,,
info@hotelturismo.it,Hotel Turismo,,,,,Via Nazionale 58,,SAN MARTINO BUON ALBERGO,VR,Veneto,,
info@albergopalladio.com,Hotel Palladio,,,,,Via Nazionale 88,,SAN FIOR,TV,Veneto,,
info@hotelvillaedera.com,Villa Edera,,,,,Via Negroponte 13,,VENEZIA - LIDO,VE,Veneto,,
terme.neroniane@tin.it,Terme Neroniane,,,,,Via Neroniana 21/23,,MONTEGROTTO TERME,PD,Veneto,,
hotelcontinental@tin.it,Continental Terme Hotel,,,,,Via Neroniana 8,,MONTEGROTTO TERME,PD,Veneto,,
info@hotelgardeniacaorle.com,Gardenia,,,,,Via Nicesolo 7,,CAORLE,VE,Veneto,,
info@locandatabina.it,Locanda Tabina,,,,,Via Noalese 143,,SANTA MARIA DI SALA,VE,Veneto,,
info@villaisabela.net,Villa Isabela,,,,,Via Noalese 67,,SANTA MARIA DI SALA,VE,Veneto,,
info@menazzahotels.it,Christian,,,,,Via Olanda 150,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hoteltampico.it,Tampico,,,,,Via Olanda 168,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hoteljadran.it,Jadran,,,,,Via Olanda 172,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelgermania.net,Germania,,,,,Via Olanda 18,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotelrado@libero.it,Rado,,,,,Via Olanda 205,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
paradis@libero.it,Paradiso,,,,,Via Oltrebrenta 40,,NOVENTA PADOVANA,PD,Veneto,,
info@hoteleuropeo.it,Europeo,,,,,Via Ondina 31,,CHIOGGIA - SOTTOMARINA,VE,Veneto,,
coloradohotel@libero.it,Colorado,,,,,Via Ondina 41,,CHIOGGIA - SOTTOMARINA,VE,Veneto,,
info@mediterraneojesolo.com,Mediterraneo,,,,,Via Oriente 106,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelkingjesolo.it,King,,,,,Via Oriente 110,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hoteltivoli@libero.it,Tivoli,,,,,Via Oriente 122,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@albergogrifone.com,Grifone,,,,,Via Oriente 38,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelelpaso.com,El Paso,,,,,Via Oriente 4,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@palmbeach.it,Palm Beach,,,,,Via Oriente 50,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@vinadelmar.it,Vina del Mar Pineta,,,,,Via Oriente 58,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@elite-hotel.it,Elite,,,,,Via Oriente 64,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
capitolpalaceinfo@capitolpalace.com,Capitol Palace,,,,,Via Orlanda 1,,VENEZIA - MESTRE,VE,Veneto,,
immobiliaresangiuliano@virgilio.it,Parco Verde La Fenice,,,,,Via Orlanda 10/B,,VENEZIA - CAMPALTO,VE,Veneto,,
info@venicehotelmary.com,Hotel Mary,,,,,Via Orlanda 152-Loc. Campalto,,VENEZIA - MESTRE,VE,Veneto,,
info@titianinn.com,Hotel Titian Inn,,,,,Via Orlanda 240/244-Loc. Tessera,,VENEZIA,VE,Veneto,,
reservation@russotthotels.com,Russott,,,,,Via Orlanda 4,,VENEZIA - MESTRE,VE,Veneto,,
info@hoteldigiovanni.it,Di Giovanni,,,,,Via Orsa Maggiore 20,,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,Veneto,,
info@ceffri.it,Ceffri Villa Corner,,,,,Via Orti 7/B,,MONSELICE,PD,Veneto,,
hoteligeapd@iol.it,Igea,,,,,Via Ospedale 87,,PADOVA,PD,Veneto,,
info@hotelgoethe.com,Goethe,,,,,Via Ospedaletto 8,,PESCANTINA,VR,Veneto,,
info@hotelscaligero.com,Scaligero,,,,,Via Osteria Grande 41,,SOMMACAMPAGNA,VR,Veneto,,
info@hotelconchiglia.com,Conchiglia,,,,,Via Padova 23,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hoteltrevivenezia.com,Trevi,,,,,Via Padova 26,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
bristoluniti@tiscalinet.it,Bristol,,,,,Via Padova 29,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
jesolohotels@geturhotels.com,Heron,,,,,Via Padova 3,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@palmehotel.it,Palme,,,,,Via Padova 30,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotel.colorado@libero.it,Colorado,,,,,Via Padova 32,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelcorone.it,Corone,,,,,Via Padova 35,,CAERANO DI SAN MARCO,TV,Veneto,,
info@hotelastor.net,Astor,,,,,Via Padova 35,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
arizona@jesololido.it,Arizona,,,,,Via Padova 42,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
infohelios@libero.it,Helios,,,,,Via Padova 46,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@luxorcairohotel.it,Luxor,,,,,Via Padova 47,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
hotelnelson@tiscali.it,Nelson,,,,,Via Padova 54,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
nazioni@nazioni.it,Delle Nazioni,,,,,Via Padova 55,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@derbyhotel.it,Derby,,,,,Via Padova 72,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotel-capitol.it,Capitol,,,,,Via Padova 77,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@victoriaprestige.com,Victoria,,,,,Via Padova 79,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@jesolohotelbettina.com,Bettina,,,,,Via Padova 80,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hpigalle.it,Pigalle,,,,,Via Padova 82,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
htbyron@tin.it,Byron Bellavista,,,,,Via Padova 83,,JESOLO - LIDO DI JESOLO,VE,Veneto,,
info@hotelvillaadele.com,Hotel Villa Adele,,,,,Via Padre Egidio Gelain 10,,VENEZIA - MARGHERA,VE,Veneto,,
info@h-c.it,Castello Lake Front,,,,,Via Paina 21,,MALCESINE,VR,Veneto,,
lunarossa@ambienthotel.it,Luna Rossa,,,,,Via Paina 6,,MALCESINE,VR,Veneto,,
infohotel@villafoscarini.com,Villa Foscarini Cornaro,,,,,Via Palazzi 10,,GORGO AL MONTICANO,TV,Veneto,,
info@villarevedin.it,Villa Revedin,,,,,Via Palazzi 4,,GORGO AL MONTICANO,TV,Veneto,,
info@posta77.it,Posta 77,,,,,Via Palladio 2,,SAN GIORGIO IN BOSCO - PAVIOLA,PD,Veneto,,
filandapalace@virgilio.it,Filanda Palace,,,,,Via Palladio 34,,CITTADELLA,PD,Veneto,,
info@gardalandhotel.it,Gardaland Hotel Resort,,,,,Via Palu' 11,,CASTELNUOVO DEL GARDA,VR,Veneto,,
info@parkhotelquerceto.com,Park Hotel Querceto,,,,,Via Panoramica 13,,MALCESINE,VR,Veneto,,
