REGIONE,categoria B,Azienda,Via,Città,Provincia,STELLE,sito,E-mail,Note
Valle D'Aosta,,SWEET ROCK CAFE'   ,,Aosta,AO,2,,info@sweetrockcafe.com,
Valle D'Aosta,,SUISSE   ,,SAINT-RHÉMY-EN-BOSSES,AO,2,,info@hotelsuisse.it,
Valle D'Aosta,,STADEL   ,,GRESSONEY-SAINT-JEAN,AO,2,,info@stadel.it,
Valle D'Aosta,,SOGGIORNO FIRENZE   ,, LA THUILE,AO,2,,soggiornofirenze@lathuile.it,
Valle D'Aosta,,SANS SOUCIS  ,,VALTOURNENCHE,AO,2,,sanssoucis@tiscali.it,
Valle D'Aosta,,SAINT'OURS   ,,Donnas,AO,2,,info@albergosaintours.it,
Valle D'Aosta,,ROUGE ET NOIR,,CHÂTILLON,AO,2,,rougenoir@libero.it,
Valle D'Aosta,,ROLLAND   ,, LA THUILE,AO,2,, info@hotelrolland.it,
Valle D'Aosta,,RISTORO SITTEN,,GRESSONEY-LA-TRINITÉ,AO,2,,info@sitten.it,
Valle D'Aosta,,RENDEZ-VOUS ,,AYMAVILLES,AO,2,, info@hotelrendezvous.it,
Valle D'Aosta,,PUNTA ZERBION  ,,AYAS/Champoluc/Antagnod,AO,2,,info@puntazerbion.com,
Valle D'Aosta,,PUNTA CIAN   ,,VALTOURNENCHE,AO,2,,info@puntacian.com,
Valle D'Aosta,,PINETA   ,,MORGEX,AO,2,,hotelapineta@tiscali.it,
Valle D'Aosta,,PICCOLO SAN BERNARDO  ,, LA THUILE,AO,2,,info@albergovalledaosta.com,
Valle D'Aosta,,PETIT PARADIS   ,,CHAMPORCHER,AO,2,,info@petitparadis.it,
Valle D'Aosta,,PETIT MEUBLE'  ,,Courmayeur,AO,2,,ptmeuble@libero.it,
Valle D'Aosta,,PETIT JACQUES   ,,SAINT-CHRISTOPHE,AO,2,,bia.ao@libero.it,
Valle D'Aosta,,PETIT GILES  ,,Cogne,AO,2,, info@petitgiles.com,
Valle D'Aosta,,PETIT FOYER ,,QUART,AO,2,,info@hotelpetitfoyer.com,
Valle D'Aosta,,PETIT DAHU   ,,Cogne,AO,2,,cusiniero@libero.it,
Valle D'Aosta,,Pession,,ANTEY-SAINT-ANDRÉ,AO,2,,info@hotelpession.com,
Valle D'Aosta,,PERRUQUET,,BREUIL-CERVINIA,AO,2,,info@hotelperruquet.it,
Valle D'Aosta,,PERRET   ,,VALGRISENCHE,AO,2,,info@hotelperret.com,
Valle D'Aosta,,PARAMONT  ,,ARVIER,AO,2,,info@hotelparamont.it,
Valle d'Aosta,,Ora Resort Dora,,La Thuille,AO,,www.orahotelsgroup.it/, richieste@hoteldora.net,
Valle D'Aosta,,ONDEZANA,,Cogne,AO,2,,info@hotelondezana.net,
Valle D'Aosta,,OGLIGO'   ,,TORGNON,AO,2,,hotelogligo@hotmail.it,
Valle D'Aosta,,NIGRA  ,,MONTJOVET,AO,2,,nigrahotel@libero.it,
Valle D'Aosta,,MONTE EMILIUS,,CHARVENSOD,AO,2,,info@hotelmonteemilius.com,
Valle D'Aosta,,MONTE CERVINO ,,AYAS/Champoluc/Antagnod,AO,2,,info@montecervinohotel.com,
Valle D'Aosta,,MONT VELAN   ,,SAINT-CHRISTOPHE,AO,2,,hotel@montvelan.it,
Valle D'Aosta,,MONT NERY ,,CHALLAND-SAINT-ANSELME,AO,2,,info@hotelmontnery.com,
Valle D'Aosta,,MOCHETTAZ ,,Aosta,AO,2,,info@hotelmochettaz.it,
Valle D'Aosta,,MIRAVIDI   ,,BREUIL-CERVINIA,AO,2,, info@hotelmiravidi.com,
Valle D'Aosta,,MIRAVIDI   ,,LA MAGDELEINE,AO,2,,info@miravidi.com,
Valle D'Aosta,,MILLEFIORI   ,,VALTOURNENCHE,AO,2,,info@hotelmillefiori.it,
Valle D'Aosta,,Mignon,,Aosta,AO,2,,info@hotelmignon.info,
Valle D'Aosta,,MEYNET,,BREUIL-CERVINIA,AO,2,,hotelmeynet@libero.it,
Valle D'Aosta,,MERIDIANA   ,,VALTOURNENCHE,AO,2,,meridiana@valtournenche.com,
Valle D'Aosta,,MARMORE ,,BREUIL-CERVINIA,AO,2,,info@hotelmarmore.com,
Valle D'Aosta,,LYSKAMM  ,,GRESSONEY-SAINT-JEAN,AO,2,,info@liskammhotel.com,
Valle D'Aosta,,LOU TSANTELET ,,Cogne,AO,2,,loutsantelet@libero.it,
Valle D'Aosta,,LO SCOIATTOLO  ,,Courmayeur,AO,2,,perrod@tiscali.it,
Valle D'Aosta,,LE SOLEIL,,CHALLAND-SAINT-ANSELME,AO,2,, info@hotellesoleil.net,
Valle D'Aosta,,LE MARMOTTE,,PRÉ-SAINT-DIDIER,AO,2,,albergo.le.marmotte@branche.i,
Valle D'Aosta,,LE CLOCHER   ,,AYAS/Champoluc/Antagnod,AO,2,,info@hotelleclocher.it,
Valle D'Aosta,,LE CAMPAGNOL,,AYAS/Champoluc/Antagnod,AO,2,,hotel.campagnol@libero.it,
Valle D'Aosta,,L'ARMANAC DE TOUBЇE ,,Arnad,AO,2,,info@larmanac.com,
Valle D'Aosta,,LA STELLA   ,,GRESSONEY-SAINT-JEAN,AO,2,,info@hotellastella.com,
Valle D'Aosta,,LA PINETA,,AYAS/Champoluc/Antagnod,AO,2,,hotel.pineta@flashnet.it,
Valle D'Aosta,,LA JOLIE BERGERE   ,,LA SALLE,AO,2,,info@lajoliebergere.com,
Valle D'Aosta,,La Grolla,,ANTEY-SAINT-ANDRÉ,AO,2,,info@albergo-la-grolla.it,
Valle D'Aosta,,LA BELLE EPOQUE   ,,Aosta,AO,2,,info@hotelbellepoque.it,
Valle D'Aosta,,LA BARME ,,Cogne,AO,2,,labarme@tiscali.it,
Valle D'Aosta,,JOLI,,BREUIL-CERVINIA,AO,2,,hotel.meuble.joli@tiscali.it,
Valle D'Aosta,2,Hotel Hermitage,,CERVINIA,AO,4,http://www.hotelhermitage.com/,hermitage@relaischateaux.com; corrado@hotelhermitage.com,Centro Benessere  
Valle D'Aosta,,HIRONDELLE   ,,Aosta,AO,2,,hirondelle@tiscali.it,
Valle D'Aosta,,HERBETET   ,,Cogne,AO,2,,hherbetet@tiscali.it,
Valle D'Aosta,,GRIVOLA ,,VALSAVARENCHE,AO,2,,dupont@campinghotelgrivola.com,
Valle D'Aosta,,GRANDE SASSIERE   ,,VALGRISENCHE,AO,2,,info@grandesassiere.com,
Valle D'Aosta,,GRANDE ROUSSE ,,RHÊMES-NOTRE-DAME,AO,2,,info@granderousse.it,
Valle D'Aosta,,GENZIANELLA,,AYAS/Champoluc/Antagnod,AO,2,,info@hotelgenzianella.it,
Valle D'Aosta,,FUNIVIA  ,,Courmayeur,AO,2,,info@hotelfunivia.com,
Valle D'Aosta,,FOSSON   ,,BREUIL-CERVINIA,AO,2,,info@hotelfosson.com,
Valle D'Aosta,,FLORA ALPINA   ,,GRESSONEY-SAINT-JEAN,AO,2,,hfa@libero.it,
Valle D'Aosta,,EXCELSIOR,,Aosta,AO,2,,info@hotelexcelsior-aosta.it,
Valle D'Aosta,,ENTREVES   ,, LA THUILE,AO,2,,entreves@lathuile.it,
Valle D'Aosta,,EMILE REY  ,,Courmayeur,AO,2,,emilereycourmayeur@yahoo.it,
Valle D'Aosta,,EDELWEISS   ,,Courmayeur,AO,2,,info@albergoedelweiss.it,
Valle D'Aosta,,EDELWEISS   ,,PRÉ-SAINT-DIDIER,AO,2,,info@albergo-edelweiss.it,
Valle D'Aosta,,EDELWEISS   ,,VILLENEUVE,AO,2,,info@vda-edelweiss.it,
Valle D'Aosta,,DUJANY   ,,NUS,AO,2,,info@hoteldujany.com,
Valle D'Aosta,,DES ALPES   ,,AVISE,AO,2,,jacquemod@aostanet.com,
Valle D'Aosta,,DELLA NOUVA  ,,PILA,AO,2,,info@hoteldellanouva.it,
Valle D'Aosta,,DEL MULINO   ,,HONE,AO,2,,albergoristdelmulino@tiscali.it,
Valle D'Aosta,,CUNEY  ,,NUS,AO,2,,marisagrun@libero.it,
Valle D'Aosta,,CROCE BIANCA ,,BRUSSON,AO,2,, crocebianca1957@libero.it,
Valle D'Aosta,,CRISTINA   ,,SAINT-CHRISTOPHE,AO,2,,emilio.juglair@alice.it,
Valle D'Aosta,,COL DU MONT   ,,ARVIER,AO,2,,info@hotelcoldumont.com,
Valle D'Aosta,,CIALVRINA VILLAGE HOTEL   ,,GRESSONEY-SAINT-JEAN,AO,2,,cialvrinahotel@libero.it,
Valle D'Aosta,,CHEVEREL   ,,LA SALLE,AO,2,,cheverel@yeur.net,
Valle D'Aosta,,CHARDONEY,,CHAMPORCHER,AO,2,, info@hotel-chardoney.com,
Valle D'Aosta,,CHALET VAL FERRET,,Courmayeur,AO,2,, info@chaletvalferret.com,
Valle D'Aosta,,CHALET JOLI ,,Courmayeur,AO,2,, info@chaletjoli.com,
Valle D'Aosta,,CHACARIL ,,PILA,AO,2,, info@chacaril.com,
Valle D'Aosta,,CARLA   ,,PONT-SAINT-MARTIN,AO,2,,info@albergocarla.it,
Valle D'Aosta,,BUCANEVE   ,,PRÉ-SAINT-DIDIER,AO,2,,info@hotelbucaneve.it,
Valle D'Aosta,,BREITHORN ,,BREUIL-CERVINIA,AO,2,,breithorn@libero.it,
Valle D'Aosta,,BICH,,VALTOURNENCHE,AO,2,,hotelbich@yahoo.it,
Valle D'Aosta,,BELVEDERE  ,,Courmayeur,AO,2,,locandabelvedere@katamail.com,
Valle D'Aosta,,BELVEDERE,,COGNE,AO,2,,info@albergobelvedere.net,
Valle D'Aosta,,BELLEVUE,,Gignod,AO,2,, hotelbellevuegignod@tiscali.it,
Valle D'Aosta,BB,Bed & Breakfast Italia,,Perloz,AO,,www.bbitalia.it,info@bbitalia.it,
Valle D'Aosta,,BEAU SITE,,BRUSSON,AO,2,,albergo@beausite.it,
Valle D'Aosta,,BEAU SEJOUR,,CHAMPORCHER,AO,2,,info@beausejourhotel.eu,
Valle D'Aosta,,AUTO-HOTEL-SAINT-CHRISTOPHE ,,SAINT-CHRISTOPHE,AO,2,,autohotel@libero.it,
Valle D'Aosta,,ALPE FLEURIE   ,,AYAS/Champoluc/Antagnod,AO,2,,hotel.alpefleurie@libero.it,
Valle D'Aosta,,AL CAMINETTO   ,,VALTOURNENCHE,AO,2,,hotelalcaminetto@libero.it,
Valle D'Aosta,,Al Caminetto,,Aosta,AO,2,,ettoreintramontes@libero.it,
Valle D'Aosta,,AIGUILLE NOIRE   ,,Courmayeur,AO,2,,aiguillenoire@libero.it,
Valle D'Aosta,,AIGLE   ,,Courmayeur,AO,2,,info@hotelaigle.it,
Veneto,,Vecchio Municipio,Borgo Berti 6,VALDOBBIADENE - SAN PIETRO DI BARBOZZA,TV,,,info@hotelvecchiomunicipio.com,
Veneto,,Quattro Stagioni,Borgo Garibaldi 23/25,BARDOLINO,VR,,,info@hotel4stagioni.com,
Veneto,,Sant'Elena,Calle Buccari 10,VENEZIA,VE,,,mailbox@hotelsantelena.com,
Veneto,,A la Commedia,Calle Carlo Goldoni,VENEZIA,VE,,,info@commediahotel.com,
Veneto,,Conterie,Calle Conterie 8,VENEZIA - MURANO,VE,,,info@locandaconterie.com,
Veneto,,Palazzo la Scala,Calle de le Scale - Sestiere San Marco 4737,VENEZIA,VE,,,info@palazzolascala.com,
Veneto,,Montecarlo,Calle degli Specchieri - Sestiere San Marco 463,VENEZIA,VE,,,mail@venicehotelmontecarlo.com,
Veneto,,Locanda Ovidius,Calle del Sturion - Sestiere di San Polo 677/A,VENEZIA,VE,,,info@hotelovidius.com,
Veneto,,Locanda Sturion,Calle del Sturion - Sestiere San Polo 679,VENEZIA,VE,,,info@locandasturion.com,
Veneto,,Locanda San Barnaba,Calle del Traghetto - Sestiere Dorsoduro 2785/2786,VENEZIA,VE,,,info@locanda-sanbarnaba.com,
Veneto,,Il Mercante di Venezia,Calle della Misericordia - Sestiere Cannaregio 379,VENEZIA,VE,,,info@ilmercantedivenezia.com,
Veneto,,Bisanzio,Calle della Pietà - Riva Schiavoni - Sestiere Castello 3651,VENEZIA,VE,,,email@bisanzio.com,
Veneto,,Centauro,Calle della Vida - Campo Manin - Sestiere San Marco 4297/A,VENEZIA,VE,,,centauro@hotelcentauro.com,
Veneto,,Torino,Calle delle Ostreghe - Sestiere San Marco 2356,VENEZIA,VE,,,info@hoteltorino.com,
Veneto,,Commercio e Pellegrino,Calle delle Rasse - Sestiere Castello 4551/A,VENEZIA,VE,,,htlcomm@tin.it,
Veneto,,Lux,Calle delle Rosse - Sestiere Castello 4541/4542,VENEZIA,VE,,,hotel.lux@tin.it,
Veneto,,Gorizia a la Valigia,Calle Fabbri - Sestiere San Marco 4696/A-4697/A,VENEZIA,VE,,,info@hotelgoriziavenezia.it,
Veneto,,Giorgione,Calle Larga dei Proverbi 4587,VENEZIA,VE,,,giorgione@hotelgiorgione.com,
Veneto,,La Locanda di Orsaria,Calle Priuli dei Cavalletti - Sestiere Cannaregio 103,VENEZIA,VE,,,info@locandaorsaria.com,
Veneto,,Hotel Concordia,Calle San Marco 367,VENEZIA,VE,,,info@hotelconcordia.it,
Veneto,,Paganelli,Campo San Zaccaria - Sestiere Castello 4687,VENEZIA,VE,,,hotelpag@tin.it,
Veneto,,Gritti Palace,Campo Santa Maria del Giglio 2467,VENEZIA,VE,,,grittipalace@luxurycollection.com,
Veneto,,Palazzo Vitturi,Campo Santa Maria Formosa - Sestriere Castello 5246,VENEZIA,VE,,,info@hotelpalazzovitturi.com,
Veneto,,Ca' Sagredo Hotel,Campo Santa Sofia 4198,VENEZIA,VE,,,info@casagredohotel.com,
Veneto,,Locanda ai Santi Apostoli,Campo Santi Apostoli - Sestiere Cannaregio 4391/A,VENEZIA,VE,,,aisantia@tin.it,
Veneto,,Castello,Campo Santi Filippo e Giacomo - Sestiere Castello 4365,VENEZIA,VE,,,info@hotelcastello.it,
Veneto,,Casa Verardo,Campo Santi Filippo e Giacomo - Sestiere Castello 4765,VENEZIA,VE,,,casaverardo@tin.it,
Veneto,,Santo Stefano,Campo Santo Stefano - Sestiere San Marco 2957,VENEZIA,VE,,,info@hotelsantostefanovenezia.com,
Veneto,,Savoia & Jolanda,Castello 4187,VENEZIA,VE,,,info@hotelsavoiajolanda.com,
Veneto,,Villa Igea,Castello 4684,VENEZIA,VE,,,info@hotelvillaigea.it,
Veneto,,Liassidi Palace Hotel,Castello Ponte dei Greci 3405,VENEZIA,VE,,,info@liassidipalacehotel.com,
Veneto,,Palladio,Contrà Oratorio dei Servi 25,VICENZA,VI,,,contact@hotel-palladio.it,
Veneto,,Castello,Contra' Piazza del Castello 24,VICENZA,VI,,,info@hotelcastello.vicenza.com,
Veneto,,Sole,Contrada Ca' Schena 1/3,SAN ZENO DI MONTAGNA,VR,,,info@albergosole.com,
Veneto,,San Zeno,Contrada Castello 55,SAN ZENO DI MONTAGNA,VR,,,hotelsanzeno@tiscali.it,
Veneto,,Sheraton Padova Hotel,Corso Argentina 5,PADOVA,PD,,,hotel@sheratonpadova.it,
Veneto,,Cangrande,Corso Cangrande 16,LAZISE,VR,,,cangrandehotel@tiscalinet.it,
Veneto,,Cansignorio,Corso Cangrande 30,LAZISE,VR,,,cansignorio@artedelbere.com,
Veneto,,Ancora,Corso Chiggiato 60,CAORLE,VE,,,ancora@alfa.it,
Veneto,,Corso,Corso del Popolo 2,PADOVA,PD,,,info@hotelcorsopadova.it,
Veneto,,Hotel Ambasciatori,Corso del Popolo 221,VENEZIA - MESTRE,VE,,,info@ambasciatori.it,
Veneto,,Granatiere,Corso del Popolo 235,ROVIGO,RO,,,hotel.granatiere@libero.it,
Veneto,,Grand'Italia,Corso del Popolo 81,PADOVA,PD,,,info@hotelgranditalia.it,
Veneto,,Kennedy,Corso del Sole 171,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@kennedyhotel.net,
Veneto,,Olimpia,Corso del Sole 262,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelolimpia.net,
Veneto,,Miramare,Corso del Sole 276,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@miramare-hotel.com,
Veneto,,Mondial,Corso delle Terme 132,MONTEGROTTO TERME,PD,,,mondialterme@tiscali.it,
Veneto,,Palma de Majorca,Corso Europa 10,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,palmademajorca@roshotels.it,
Veneto,,Bembo,Corso Europa 23,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotel-bembo.it,
Veneto,,Rex,Corso Europa 33,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelrex-bibione.it,
Veneto,,Katja,Corso Europa 35/A,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelkatja.com,
Veneto,,San Michele,Corso Europa 39,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelsanmichele.com,
Veneto,,Cesare Augusto,Corso Europa 47,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelcesareaugusto.it,
Veneto,,Danieli,Corso Europa 59,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hoteldanielibibione.it,
Veneto,,Astoria,Corso Europa 74,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelastoriabibione.it,
Veneto,,Leonardo Da Vinci,Corso Europa 76,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hoteldavinci.it,
Veneto,,Luna,Corso Europa 78,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,luna@etgroup.info,
Veneto,,President,Corso Europa 88,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelpresident.be,
Veneto,,Ariston,Corso Europa 98,SAN MICHELE AL TAGLIAMENTO - BIBIONE,VE,,,info@hotelaristonbibione.it,
Veneto,,Junior Ca' di Valle,Corso Italia 10,CAVALLINO - TREPORTI - CA' DI VALLE,VE,,,info@hoteljunior.com,
Veneto,,International,Corso Italia 15/17,CAVALLINO - TREPORTI - CA' DI VALLE,VE,,,info@international-hotel.it,
Veneto,,Righetto,Corso Italia 16,CAVALLINO - TREPORTI - CA' DI VALLE,VE,,,info@hotelrighetto.com,
Veneto,,Bisesti,Corso Italia 34/36,GARDA,VR,,,bisesti@infogarda.com,
Veneto,,Hotel Europa Residence,Corso IV Novembre 65/67,ASIAGO,VI,,,info@hoteleuroparesidence.it,
Veneto,,Due Mori Residenza d'Epoca,Corso Mazzini 73,MAROSTICA,VI,,,info@duemori.com,
Veneto,,Plaza Hotel,Corso Milano 40,PADOVA,PD,,,plaza@plazapadova.it,
Veneto,,Hotel Gabbia d'Oro,Corso Porta Borsari 4/a,VERONA,VR,,,info@hotelgabbiadoro.it,
Veneto,,Grand Hotel,Corso Porta Nuova 105,VERONA,VR,,,info@grandhotel.vr.it; booking@grandhotel.vr.it,
Veneto,,Mastino,Corso Porta Nuova 16,VERONA,VR,,,info@hotelmastino.it,
Veneto,,Firenze,Corso Porta Nuova 88,VERONA,VR,,,hfirenze@tin.it,
Veneto,,Cristina,Corso San Felice 32,VICENZA,VI,,,info@hotelcristinavicenza.it,
Veneto,,Ibis,Corso Stati Uniti 14/B,PADOVA,PD,,,ibis.padova@accor-hotels.it,
Veneto,,Campanile,Corso Stati Uniti 54,PADOVA - CAMIN,PD,,,padova@campanile.com,
Veneto,,Garden Terme,Corso Terme 7,MONTEGROTTO TERME,PD,,,garden@gardenterme.it,
Veneto,,Kristall,Corso Trentin 16,SAN DONA' DI PIAVE,VE,,,info@hotelkristall.biz,
Veneto,,Al Piave,Corso Trentin 6,SAN DONA' DI PIAVE,VE,,,info@locandaalpiave.it,
Veneto,,Manin,Corte dell'Albero - Sestiere San Marco 3878/A,VENEZIA,VE,,,reservation.man@framon-hotels.it,
Veneto,,Contà,Corte delle Caneve 4,PIEVE DI SOLIGO,TV,,,hotelconta@nline.it,
Veneto,,Domina Prestige Giudecca,Corte Ferrando - Isola della Giudecca 409/C,VENEZIA,VE,,,giudecca@domina.it,
Veneto,,Antica Porta Leona,Corticella Leoni 3,VERONA,VR,,,htlanticaportaleona@tiscalinet.it,
Veneto,,Sofitel Venezia,Fondamenta della Croce 245-Giardini Papadopoli,VENEZIA,VE,,,r1313@accor.com,
Veneto,,Arlecchino,Fondamenta delle Burchielle - Sestiere Santa Croce 390,VENEZIA,VE,,,info@hotelarlecchino.com,
Veneto,,Olimpia,Fondamenta delle Burchielle - Sestiere Santa Croce 395,VENEZIA,VE,,,info@hotel-olimpia.com,
Veneto,,Boscolo Grand Hotel dei Dogi,Fondamenta Madonna dell'Orto 3500,VENEZIA,VE,,,manager@deidogi.boscolo.com,
Veneto,,San Sebastiano Garden,Fondamenta San Sebastiano - Dorsoduro 2541/2542/2543,VENEZIA,VE,,,info@hotelsansebastiano.com,
Veneto,,Val di Sogno,Frazione Val di Sogno 16,MALCESINE - VAL DI SOGNO,VR,,,info@hotelvaldisogno.com,
Veneto,,Villa Rietti Rota,Frazione Villanova 2,MOTTA DI LIVENZA - VILLANOVA,TV,,,info@villariettirota.it,
Veneto,,Vento di Venezia Certosa Hotel,Isola della Certosa,VENEZIA,VE,,,info@ventodivenezia.it,
Veneto,,Bauer Palladio,Isola della Giudecca 33,VENEZIA,VE,,,bauerspa@bauervenezia.it,
Veneto,,San Clemente Palace Hotel Resort,Isola di San Clemente 1,VENEZIA,VE,,,sanclemente@thi.it,
Veneto,,Cipriani,Isola Giudecca 10,VENEZIA,VE,,,nayrollesp@hotelcipriani.it,
Veneto,,Molino Stucky Hilton Venice,Isola Giudecca 810,VENEZIA,VE,,,info.venice@hilton.com,
Veneto,,Zodiaco,Largo Augustus 20,JESOLO - LIDO DI JESOLO,VE,,,hotelzodiacojesolo@libero.it,
Veneto,,Europa,Largo Europa 9,PADOVA,PD,,,hotele@protec.it,
Veneto,,Venice,Largo Galileo Galilei 2,GRISIGNANO DI ZOCCO,VI,,,info@venice-hotel.it,
Veneto,,Carlton,Largo Porta Altinia 15,TREVISO,TV,,,info@hotelcarlton.it,
Veneto,,International Hotel Bertha,Largo Traiano 1,MONTEGROTTO TERME,PD,,,info@bertha.it,
Veneto,,Astoria,Località Campagnola 14/A,MALCESINE,VR,,,info@h-astoria.com,
Veneto,,Crocioni Hotel Rizzi,Localita' Crocioni 46/A/B,BUSSOLENGO,VR,,,crocioni@hotelrizzi.com,
Veneto,,Bellevue San Lorenzo,Località Dos De Feri,MALCESINE,VR,,,info@bellevue-sanlorenzo.it,
Veneto,,Olioso,Località Frassino 3,PESCHIERA DEL GARDA,VR,,,info@albergoolioso.it,
Veneto,,Galvani,Localita' Pontirola 7,TORRI DEL BENACO,VR,,,info@hotelgalvani.it,
Veneto,,Primaluna,Località Retelino,MALCESINE,VR,,,primaluna@ambienthotel.it,
Veneto,,Casa Mia,Località Risare 1/2,LAZISE,VR,,,info@hotelcasamia.com,
Veneto,,Best Western Soave,Località Ritonda 82,SAN BONIFACIO,VR,,,soave.vr@bestwestern.it,
Veneto,,Sporting Hotel San Felice,Località San Giacometto,ILLASI,VR,,,info@sportingsanfelice.com,
Veneto,,Locanda San Vigilio,Località San Vigilio,GARDA,VR,,,info@locanda-sanvigilio.it,
Veneto,,Da Tino,Località Sottodossi 2,MALCESINE,VR,,,info@datino.com,
Veneto,,Parc Hotel Gritti,Lungolago Cipriani 1,BARDOLINO,VR,,,gritti@parchotels.it,
Veneto,,Villa Letizia,Lungolago Cipriani 2,BARDOLINO,VR,,,info@hotelvillaletizia.com,
Veneto,,Kriss Internazionale,Lungolago Cipriani 3,BARDOLINO,VR,,,kriss@kriss.it;  info@hotelkriss.it,
Veneto,,Terminus & Garda,Lungolago Europa 1,GARDA,VR,,,info@terminusgarda.it,
Veneto,,Al Fiore,Lungolago Garibaldi 9,PESCHIERA DEL GARDA,VR,,,info@hotelalfiore.it,
Veneto,,Alla Riviera,Lungolago Lenotti 12,BARDOLINO,VR,,,info@allariviera.it,
Veneto,,Excelsior Bay,Lungolago Madonnina 2,MALCESINE,VR,,,info@hotelexcelsiorbay.com,
Veneto,,San Marco,Lungolago Mazzini 15,PESCHIERA DEL GARDA,VR,,,hotels.marco@tin.it,
Veneto,,Roma,Lungolago Regina Adelaide 26,GARDA,VR,,,info@hotelromagarda.it,
Veneto,,Miralago,Lungolago Regina Adelaide 52,GARDA,VR,,,miralago@zaglio.it,
Veneto,,Pineta,Lungomare Adriatico 16,CHIOGGIA - SOTTOMARINA,VE,,,-pinetahotel-@libero.it,
Veneto,,Metropol,Lungomare Adriatico 2,CHIOGGIA - SOTTOMARINA,VE,,,h_metropol@yahoo.it,
Veneto,,Bellevue,Lungomare Adriatico 22,CHIOGGIA - SOTTOMARINA,VE,,,hbellevue@yahoo.it,
Veneto,,Miramare,Lungomare Adriatico 28/C,CHIOGGIA - SOTTOMARINA,VE,,,hotel.miramare@tin.it,
Veneto,,Ambasciatori,Lungomare Adriatico 30,CHIOGGIA - SOTTOMARINA,VE,,,info@ambasciatorivenezia.com,
Veneto,,Ideal,Lungomare Adriatico 34,CHIOGGIA - SOTTOMARINA,VE,,,erminio.boscolo@tin.it,
Veneto,,Edison,Lungomare Adriatico 38,CHIOGGIA - SOTTOMARINA,VE,,,info@hoteledison.com,
Veneto,,Touring,Lungomare Adriatico 44,CHIOGGIA - SOTTOMARINA,VE,,,hoteltouring@tin.it,
Veneto,,Bristol,Lungomare Adriatico 46,CHIOGGIA - SOTTOMARINA,VE,,,info@hotelbristol.net,
Veneto,,Le Tegnùe,Lungomare Adriatico 48,CHIOGGIA - SOTTOMARINA,VE,,,info@hotelletegnue.it,
Veneto,,Airone,Lungomare Adriatico 50,CHIOGGIA - SOTTOMARINA,VE,,,reservation@airone.boscolo.com,
Veneto,,Mediterraneo,Lungomare Adriatico 6,CHIOGGIA - SOTTOMARINA,VE,,,medbox@clodianet.it,
Veneto,,Park Hotel,Lungomare Adriatico 74,CHIOGGIA - SOTTOMARINA,VE,,,hotelpark@chioggiahotel.it,
Veneto,,Venezia 2000,Lungomare d'Annunzio 2,VENEZIA - LIDO,VE,,,info@hotelvenezia2000.com,
Veneto,,Des Bains,Lungomare Guglielmo Marconi 17,VENEZIA - LIDO,VE,,,desbains@sheraton.com,
Veneto,,The Westin Excelsior,Lungomare Marconi 41,VENEZIA - LIDO,VE,,,excelsiorvenicelido@westin.com,
Veneto,,Delfino,Lungomare Trieste 11,CAORLE,VE,,,delfino@delfinohotel.com,
Veneto,,Sanremo,Lungomare Trieste 24,CAORLE,VE,,,hotelsanremo@inwind.it,
Veneto,,Park Hotel Pineta,Lungomare Trieste 25,CAORLE,VE,,,info@parkhotelpineta.it,
Veneto,,Riviera,Lungomare Trieste 27,CAORLE,VE,,,riviera@mvhotelscaorle.com,
Veneto,,Karinzia,Lungomare Trieste 32/33,CAORLE,VE,,,karinzia@hotelkarinzia.it,
Veneto,,Antoniana,Lungomare Trieste 34,CAORLE,VE,,,info@hotelantoniana.com,
Veneto,,Serena Garni',Lungomare Trieste 39,CAORLE,VE,,,info@hotelserenacaorle.it,
Veneto,,Doriana,Lungomare Trieste 48,CAORLE,VE,,,info@hoteldoriana.com,
Veneto,,Continental,Lungomare Trieste 49,CAORLE,VE,,,continental@mvhotelscaorle.com,
Veneto,,Giulietta e Romeo,Lungomare Trieste 55,CAORLE,VE,,,info@hotelgiuliettaeromeo.it,
Veneto,,Lux,Lungomare Trieste 56,CAORLE,VE,,,info@luxhotel.it,
Veneto,,Eden,Lungomare Trieste 57,CAORLE,VE,,,hotel_eden_caorle@yahoo.it,
Veneto,,Monaco,Lungomare Trieste 58,CAORLE,VE,,,info@hotel-monaco.it,
Veneto,,Principe,Lungomare Trieste 59/60,CAORLE,VE,,,info@hotelprincipecaorle.it,
